lemma,1830,1840,1850,sum
[CONTRAST],91.0,98.0,131.0,320.0
[ENUMERATE],120.0,102.0,97.0,319.0
[STRAIN],142.0,91.0,85.0,318.0
[EMERGE],73.0,120.0,125.0,318.0
[HAIL],94.0,108.0,115.0,317.0
[GLITTER],73.0,132.0,111.0,316.0
[ANIMATE],114.0,98.0,103.0,315.0
[BLUSH],100.0,96.0,118.0,314.0
[SURVIVE],94.0,90.0,129.0,313.0
[MAR],59.0,179.0,74.0,312.0
[ADJUST],101.0,107.0,103.0,311.0
[EXCEL],109.0,85.0,116.0,310.0
[EXTRACT],159.0,77.0,74.0,310.0
[LOWER],81.0,113.0,116.0,310.0
[COMPLY],123.0,106.0,80.0,309.0
[FOLD],112.0,92.0,105.0,309.0
[MURDER],91.0,150.0,67.0,308.0
[TOSS],89.0,105.0,112.0,306.0
[ASSAIL],101.0,89.0,116.0,306.0
[MURMUR],81.0,113.0,111.0,305.0
[ECHO],102.0,105.0,98.0,305.0
[ADVOCATE],72.0,108.0,125.0,305.0
[OPPRESS],97.0,99.0,109.0,305.0
[SPARKLE],89.0,103.0,110.0,302.0
[SMOOTH],75.0,80.0,147.0,302.0
[INTERPRET],82.0,107.0,112.0,301.0
[REPEL],92.0,102.0,107.0,301.0
[STARE],126.0,78.0,96.0,300.0
[CURSE],75.0,143.0,81.0,299.0
[DISREGARD],93.0,105.0,101.0,299.0
[LODGE],110.0,89.0,99.0,298.0
[COMPRISE],106.0,105.0,87.0,298.0
[DELIGHT],94.0,105.0,98.0,297.0
[SYMPATHIZE],77.0,99.0,120.0,296.0
[WARRANT],103.0,120.0,73.0,296.0
[DIVERT],103.0,89.0,104.0,296.0
[REPLACE],103.0,75.0,117.0,295.0
[STRIP],97.0,115.0,82.0,294.0
[EXPLORE],84.0,106.0,104.0,294.0
[PARTAKE],104.0,91.0,99.0,294.0
[ORDAIN],99.0,111.0,83.0,293.0
[VINDICATE],92.0,92.0,108.0,292.0
[OBSCURE],91.0,91.0,110.0,292.0
[DISCOURAGE],100.0,95.0,97.0,292.0
[ENLIGHTEN],111.0,92.0,89.0,292.0
[SOFTEN],94.0,81.0,116.0,291.0
[CAPTURE],72.0,90.0,128.0,290.0
[DROWN],87.0,117.0,85.0,289.0
[PROSECUTE],82.0,109.0,98.0,289.0
[INSURE],66.0,112.0,110.0,288.0
[DART],70.0,120.0,98.0,288.0
[STOOP],70.0,102.0,116.0,288.0
[SANCTION],102.0,106.0,79.0,287.0
[GLOW],83.0,104.0,100.0,287.0
[EXPIRE],109.0,82.0,95.0,286.0
[IMPRISON],113.0,81.0,91.0,285.0
[ENCLOSE],122.0,89.0,73.0,284.0
[BALANCE],79.0,77.0,128.0,284.0
[SPOIL],99.0,70.0,114.0,283.0
[SHAPE],50.0,122.0,111.0,283.0
[DEFY],76.0,96.0,110.0,282.0
[INSTITUTE],105.0,99.0,77.0,281.0
[TEST],85.0,80.0,116.0,281.0
[OVERTAKE],75.0,87.0,119.0,281.0
[LACK],58.0,88.0,134.0,280.0
[INVESTIGATE],89.0,103.0,87.0,279.0
[PERSIST],104.0,77.0,97.0,278.0
[PERPETUATE],74.0,96.0,108.0,278.0
[DISPERSE],80.0,105.0,93.0,278.0
[EQUAL],105.0,76.0,96.0,277.0
[TASTE],100.0,80.0,97.0,277.0
[EXALT],85.0,93.0,96.0,274.0
[SWIM],90.0,83.0,101.0,274.0
[COOL],105.0,76.0,93.0,274.0
[ASTONISH],67.0,98.0,109.0,274.0
[BLEND],79.0,111.0,84.0,274.0
[REJOIN],76.0,75.0,122.0,273.0
[GRIEVE],84.0,86.0,102.0,272.0
[WIPE],121.0,69.0,82.0,272.0
[INSULT],93.0,86.0,92.0,271.0
[VEST],121.0,89.0,59.0,269.0
[MOURN],72.0,93.0,104.0,269.0
[SWING],79.0,96.0,94.0,269.0
[SOW],91.0,97.0,80.0,268.0
[REPAY],79.0,80.0,109.0,268.0
[BLIND],79.0,98.0,91.0,268.0
[SEAL],95.0,89.0,82.0,266.0
[ACCOMMODATE],110.0,60.0,95.0,265.0
[TAX],63.0,111.0,91.0,265.0
[CONFORM],105.0,93.0,66.0,264.0
[OVERWHELM],73.0,96.0,94.0,263.0
[IMPEL],66.0,87.0,110.0,263.0
[ASPIRE],76.0,95.0,92.0,263.0
[PREDICT],97.0,84.0,81.0,262.0
[FACILITATE],99.0,60.0,103.0,262.0
[EXPORT],128.0,53.0,80.0,261.0
[DATE],112.0,74.0,75.0,261.0
[JEST],106.0,101.0,54.0,261.0
[STARVE],65.0,85.0,111.0,261.0
[SIGNIFY],98.0,84.0,78.0,260.0
[TOIL],67.0,101.0,92.0,260.0
[DISPUTE],108.0,78.0,73.0,259.0
[INHERIT],70.0,88.0,100.0,258.0
[AUGMENT],79.0,79.0,99.0,257.0
[OVERTHROW],67.0,102.0,88.0,257.0
[ENTREAT],107.0,78.0,71.0,256.0
[DESPATCH],106.0,74.0,75.0,255.0
[WHIP],61.0,98.0,95.0,254.0
[WIELD],71.0,95.0,87.0,253.0
[PERSEVERE],115.0,63.0,74.0,252.0
[SMOKE],85.0,105.0,61.0,251.0
[RALLY],82.0,71.0,98.0,251.0
[THIN],86.0,86.0,78.0,250.0
[SLIP],75.0,67.0,108.0,250.0
[BLAZE],53.0,111.0,85.0,249.0
[LAMENT],104.0,73.0,72.0,249.0
[ADJOURN],132.0,88.0,28.0,248.0
[ENVELOP],78.0,91.0,78.0,247.0
[ING],66.0,51.0,130.0,247.0
[AVOW],83.0,82.0,81.0,246.0
[HUNT],58.0,85.0,103.0,246.0
[SE],10.0,210.0,26.0,246.0
[DENOTE],70.0,100.0,76.0,246.0
[WILT],92.0,95.0,58.0,245.0
[LEVY],80.0,59.0,106.0,245.0
[CONCERNED],94.0,87.0,64.0,245.0
[ACCORD],70.0,86.0,89.0,245.0
[SNATCH],69.0,77.0,99.0,245.0
[SUPERSEDE],82.0,85.0,78.0,245.0
[CONCUR],116.0,74.0,54.0,244.0
[HIT],87.0,79.0,78.0,244.0
[SUBSIDE],86.0,76.0,82.0,244.0
[TRAMPLE],74.0,95.0,73.0,242.0
[HEED],66.0,111.0,65.0,242.0
[REAP],75.0,84.0,82.0,241.0
[HURL],62.0,108.0,70.0,240.0
[INVADE],75.0,88.0,77.0,240.0
[DARKEN],60.0,102.0,75.0,237.0
[HIRE],83.0,77.0,77.0,237.0
[PROFIT],93.0,69.0,75.0,237.0
[HEAVE],81.0,73.0,80.0,234.0
[SHELTER],80.0,73.0,81.0,234.0
[HINT],83.0,75.0,76.0,234.0
[DIM],62.0,95.0,77.0,234.0
[TRIUMPH],79.0,71.0,83.0,233.0
[CONSTRAIN],71.0,72.0,90.0,233.0
[FORFEIT],102.0,69.0,62.0,233.0
[ARRAY],95.0,67.0,71.0,233.0
[WET],72.0,91.0,69.0,232.0
[HINDER],60.0,95.0,77.0,232.0
[RELINQUISH],87.0,72.0,72.0,231.0
[SOLVE],61.0,84.0,85.0,230.0
[FAINT],68.0,89.0,73.0,230.0
[BLEED],66.0,92.0,72.0,230.0
[REMEDY],90.0,70.0,70.0,230.0
[HUMBLE],74.0,90.0,66.0,230.0
[AVERT],70.0,73.0,87.0,230.0
[BESEECH],93.0,68.0,68.0,229.0
[HEAD],64.0,93.0,72.0,229.0
[CONSECRATE],93.0,57.0,79.0,229.0
[QUIVER],55.0,95.0,79.0,229.0
[CLEAN],81.0,68.0,80.0,229.0
[RESTRICT],83.0,74.0,72.0,229.0
[MASTER],60.0,66.0,102.0,228.0
[TOLERATE],70.0,77.0,81.0,228.0
[MINISTER],64.0,84.0,80.0,228.0
[PROPAGATE],56.0,97.0,74.0,227.0
[HALT],70.0,52.0,104.0,226.0
[MUSE],65.0,69.0,92.0,226.0
[COUNTERACT],88.0,81.0,57.0,226.0
[UPHOLD],57.0,99.0,70.0,226.0
[REVERSE],98.0,51.0,76.0,225.0
[MERIT],93.0,73.0,58.0,224.0
[NOMINATE],80.0,101.0,43.0,224.0
[CALM],66.0,69.0,89.0,224.0
[LINE],98.0,64.0,61.0,223.0
[PACK],58.0,67.0,98.0,223.0
[ENHANCE],73.0,57.0,93.0,223.0
[WED],84.0,106.0,32.0,222.0
[DENOMINATE],111.0,54.0,57.0,222.0
[CHOKE],53.0,79.0,90.0,222.0
[PITCH],81.0,63.0,78.0,222.0
[STEER],65.0,81.0,75.0,221.0
[SHADE],80.0,70.0,71.0,221.0
[ABIDE],63.0,72.0,86.0,221.0
[SOOTHE],83.0,75.0,62.0,220.0
[SUBSCRIBE],91.0,63.0,66.0,220.0
[SUPPOSING],93.0,55.0,72.0,220.0
[SUBSIST],78.0,80.0,61.0,219.0
[ENJOIN],76.0,68.0,75.0,219.0
[SHUDDER],63.0,86.0,70.0,219.0
[REGAIN],70.0,61.0,87.0,218.0
[WEAVE],72.0,91.0,55.0,218.0
[COMFORT],62.0,64.0,92.0,218.0
[STREAM],61.0,86.0,70.0,217.0
[RISK],54.0,88.0,75.0,217.0
[STREW],85.0,78.0,54.0,217.0
[DEVOUR],73.0,70.0,74.0,217.0
[DISTINGUISHED],78.0,68.0,71.0,217.0
[ENLIST],63.0,80.0,73.0,216.0
[REPENT],83.0,76.0,57.0,216.0
[PROTEST],43.0,86.0,87.0,216.0
[MATTER],64.0,76.0,76.0,216.0
[AMEND],73.0,113.0,30.0,216.0
[TENDER],75.0,73.0,68.0,216.0
[GENERATE],60.0,70.0,86.0,216.0
[GLEAM],52.0,105.0,58.0,215.0
[QUARREL],81.0,64.0,70.0,215.0
[DRAIN],117.0,46.0,51.0,214.0
[SWAY],65.0,86.0,63.0,214.0
[SPECIFY],86.0,76.0,51.0,213.0
[SMITE],63.0,82.0,68.0,213.0
[TUMBLE],65.0,69.0,78.0,212.0
[DECORATE],77.0,76.0,59.0,212.0
[MOULD],47.0,85.0,80.0,212.0
[WRONG],68.0,93.0,51.0,212.0
[HEAP],66.0,77.0,69.0,212.0
[ERR],73.0,82.0,57.0,212.0
[EMIT],123.0,50.0,39.0,212.0
[ILLUMINATE],74.0,56.0,81.0,211.0
[ENTRUST],65.0,83.0,63.0,211.0
[BEWARE],84.0,75.0,51.0,210.0
[CONFUSE],55.0,75.0,80.0,210.0
[PROJECT],79.0,71.0,60.0,210.0
[COMPENSATE],82.0,59.0,69.0,210.0
[BEAM],60.0,79.0,71.0,210.0
[PARTICIPATE],76.0,61.0,72.0,209.0
[PERUSE],82.0,60.0,67.0,209.0
[CANST],56.0,108.0,45.0,209.0
[ENDANGER],63.0,76.0,69.0,208.0
[RENOUNCE],81.0,71.0,56.0,208.0
[MARRIED],69.0,73.0,66.0,208.0
[EMPTY],64.0,53.0,90.0,207.0
[PILE],56.0,67.0,84.0,207.0
[DIDST],81.0,86.0,40.0,207.0
[HAUNT],68.0,68.0,70.0,206.0
[OBSTRUCT],69.0,52.0,85.0,206.0
[ORNAMENT],79.0,65.0,62.0,206.0
[HARMONIZE],58.0,80.0,68.0,206.0
[RANK],79.0,61.0,65.0,205.0
[BITE],70.0,51.0,84.0,205.0
[EXACT],77.0,57.0,70.0,204.0
[REVOLVE],52.0,57.0,95.0,204.0
[FORBEAR],67.0,78.0,59.0,204.0
[DIP],94.0,44.0,66.0,204.0
[CONGRATULATE],63.0,58.0,83.0,204.0
[INTEREST],64.0,63.0,77.0,204.0
[DOOM],45.0,81.0,78.0,204.0
[INFUSE],91.0,50.0,63.0,204.0
[KICK],86.0,59.0,58.0,203.0
[OVERFLOW],64.0,66.0,73.0,203.0
[CONSTRUE],87.0,71.0,45.0,203.0
[PLAN],52.0,77.0,74.0,203.0
[SOLICIT],93.0,52.0,57.0,202.0
[CLAD],54.0,91.0,57.0,202.0
[ADDUCE],67.0,77.0,58.0,202.0
[ROAR],49.0,79.0,74.0,202.0
[FORSAKE],62.0,68.0,72.0,202.0
[MISLEAD],78.0,71.0,53.0,202.0
[CHALLENGE],65.0,74.0,63.0,202.0
[DISGUISE],83.0,70.0,48.0,201.0
[MEDITATE],63.0,79.0,59.0,201.0
[BREED],54.0,62.0,85.0,201.0
[GROAN],61.0,70.0,70.0,201.0
[COOK],102.0,33.0,66.0,201.0
[TRANSFORM],35.0,73.0,92.0,200.0
[STATION],94.0,50.0,56.0,200.0
[DECAY],57.0,64.0,79.0,200.0
[INCLINED],58.0,74.0,68.0,200.0
[INCULCATE],65.0,77.0,57.0,199.0
[BLOOM],36.0,106.0,57.0,199.0
[SCREAM],76.0,58.0,65.0,199.0
[STAIN],69.0,81.0,49.0,199.0
[RAGE],56.0,62.0,80.0,198.0
[BRIGHTEN],73.0,68.0,57.0,198.0
[DISTRACT],63.0,70.0,65.0,198.0
[EXPEL],61.0,72.0,65.0,198.0
[RANGE],58.0,52.0,88.0,198.0
[BUSY],53.0,65.0,80.0,198.0
[PLUCK],73.0,70.0,54.0,197.0
[IMPUTE],124.0,43.0,30.0,197.0
[EVEN],55.0,62.0,80.0,197.0
[REVIEW],66.0,59.0,72.0,197.0
[ROUNDISH],1.0,89.0,106.0,196.0
[POSTPONE],65.0,70.0,61.0,196.0
[WRING],61.0,65.0,70.0,196.0
[GALLOP],58.0,85.0,52.0,195.0
[HANDLE],55.0,50.0,90.0,195.0
[SEVER],58.0,72.0,65.0,195.0
[REFORM],58.0,85.0,52.0,195.0
[QUICKEN],59.0,51.0,85.0,195.0
[BESET],65.0,54.0,75.0,194.0
[EXEMPT],83.0,55.0,56.0,194.0
[FREEZE],60.0,57.0,77.0,194.0
[RELAX],68.0,70.0,56.0,194.0
[INTRUSTED],59.0,64.0,70.0,193.0
[DELIBERATE],74.0,77.0,42.0,193.0
[ACQUIESCE],87.0,56.0,50.0,193.0
[REPEAL],82.0,60.0,50.0,192.0
[MOCK],57.0,77.0,58.0,192.0
[PROLONG],68.0,66.0,57.0,191.0
[ANNIHILATE],53.0,74.0,64.0,191.0
[LEVEL],80.0,64.0,47.0,191.0
[BATHE],48.0,82.0,61.0,191.0
[ASSENT],65.0,64.0,62.0,191.0
[PURIFY],66.0,68.0,56.0,190.0
[EVADE],82.0,52.0,56.0,190.0
[FROWN],48.0,76.0,66.0,190.0
[THRONG],56.0,86.0,48.0,190.0
[DEDUCE],74.0,63.0,53.0,190.0
[REFRESH],67.0,47.0,75.0,189.0
[RECUR],75.0,52.0,62.0,189.0
[ENGROSS],69.0,47.0,72.0,188.0
[FOSTER],46.0,71.0,71.0,188.0
[PRUNE],87.0,63.0,38.0,188.0
[SKIM],143.0,28.0,17.0,188.0
[CHASE],50.0,80.0,57.0,187.0
[BRAVE],56.0,72.0,59.0,187.0
[EXAGGERATE],60.0,67.0,59.0,186.0
[RECEDE],59.0,70.0,57.0,186.0
[MEND],72.0,45.0,69.0,186.0
[TRUE],51.0,70.0,64.0,185.0
[SURMOUNT],73.0,50.0,62.0,185.0
[USHER],39.0,89.0,57.0,185.0
[CHEAT],56.0,57.0,72.0,185.0
[CONJECTURE],61.0,72.0,52.0,185.0
[FREQUENT],54.0,71.0,60.0,185.0
[ADVANCING],80.0,62.0,42.0,184.0
[AVENGE],58.0,72.0,54.0,184.0
[HEAT],55.0,53.0,76.0,184.0
[REPRESS],71.0,53.0,59.0,183.0
[ENVY],59.0,51.0,73.0,183.0
[SWARM],28.0,30.0,125.0,183.0
[WHIRL],47.0,72.0,64.0,183.0
[ENSURE],84.0,58.0,41.0,183.0
[ROOT],50.0,70.0,63.0,183.0
[SOAR],56.0,82.0,44.0,182.0
[AFFLICT],65.0,69.0,48.0,182.0
[DESPAIR],60.0,70.0,52.0,182.0
[SPRINKLE],66.0,63.0,53.0,182.0
[CHANCE],54.0,39.0,89.0,182.0
[SHUN],57.0,69.0,55.0,181.0
[IMBUE],54.0,66.0,61.0,181.0
[ANALYZE],51.0,60.0,70.0,181.0
[CENSURE],67.0,64.0,50.0,181.0
[BORDER],70.0,66.0,44.0,180.0
[CONSOLE],55.0,61.0,64.0,180.0
[WHEEL],48.0,79.0,53.0,180.0
[DEFER],75.0,57.0,47.0,179.0
[HOVER],64.0,66.0,49.0,179.0
[PEEP],60.0,43.0,76.0,179.0
[RATIFY],75.0,76.0,27.0,178.0
[DEVOLVE],67.0,63.0,48.0,178.0
[FORTIFY],66.0,66.0,46.0,178.0
[CHARM],59.0,50.0,69.0,178.0
[DETAIL],75.0,55.0,46.0,176.0
[ACTUATE],67.0,51.0,58.0,176.0
[CRACK],61.0,50.0,64.0,175.0
[ELICIT],44.0,74.0,57.0,175.0
[EXISTING],57.0,61.0,57.0,175.0
[TUCK],16.0,140.0,19.0,175.0
[THRIVE],60.0,71.0,44.0,175.0
[SHIVER],58.0,58.0,59.0,175.0
[ENCIRCLE],46.0,63.0,65.0,174.0
[SILENCE],38.0,73.0,62.0,173.0
[SHORTEN],30.0,58.0,85.0,173.0
[WITHSTAND],37.0,79.0,57.0,173.0
[CONTRADICT],66.0,55.0,52.0,173.0
[BEST],52.0,54.0,67.0,173.0
[PRIZE],45.0,70.0,58.0,173.0
[REFRAIN],58.0,61.0,54.0,173.0
[BOARD],58.0,80.0,34.0,172.0
[DISAPPOINTED],53.0,50.0,68.0,171.0
[PRECLUDE],61.0,68.0,42.0,171.0
[PED],168.0,2.0,1.0,171.0
[TRIM],59.0,65.0,47.0,171.0
[WOULDST],79.0,74.0,18.0,171.0
[BLAST],48.0,71.0,52.0,171.0
[SHIELD],49.0,50.0,71.0,170.0
[CREDIT],73.0,52.0,45.0,170.0
[ALLY],40.0,52.0,78.0,170.0
[FLUTTER],45.0,70.0,54.0,169.0
[BARE],53.0,61.0,55.0,169.0
[DEEPEN],52.0,45.0,72.0,169.0
[CRAWL],52.0,58.0,58.0,168.0
[NOURISH],59.0,62.0,47.0,168.0
[PONDER],53.0,54.0,61.0,168.0
[ROAST],97.0,33.0,37.0,167.0
[TRANSPLANT],51.0,70.0,46.0,167.0
[DIVEST],68.0,42.0,57.0,167.0
[CONFRONT],40.0,55.0,72.0,167.0
[HEAL],41.0,59.0,66.0,166.0
[HARDEN],59.0,39.0,68.0,166.0
[SIN],66.0,64.0,36.0,166.0
[WITHER],55.0,51.0,59.0,165.0
[SPIN],47.0,51.0,67.0,165.0
[DISMOUNT],67.0,59.0,39.0,165.0
[WERT],64.0,88.0,13.0,165.0
[NURSE],53.0,50.0,62.0,165.0
[IMPLORE],63.0,60.0,41.0,164.0
[WEARY],71.0,50.0,43.0,164.0
[FETCH],61.0,46.0,57.0,164.0
[PROPORTION],65.0,41.0,58.0,164.0
[BEHAVE],59.0,35.0,70.0,164.0
[PACE],51.0,63.0,50.0,164.0
[REVEL],38.0,77.0,48.0,163.0
[STYLE],65.0,49.0,49.0,163.0
[NUMBER],59.0,41.0,63.0,163.0
[PROSPER],48.0,65.0,50.0,163.0
[CONVICT],35.0,70.0,57.0,162.0
[TWIST],51.0,50.0,61.0,162.0
[GUSH],44.0,57.0,61.0,162.0
[NOD],43.0,52.0,67.0,162.0
[FALTER],68.0,48.0,45.0,161.0
[DISPEL],54.0,53.0,54.0,161.0
[VEX],46.0,55.0,59.0,160.0
[HUSH],71.0,51.0,38.0,160.0
[DISSIPATE],56.0,63.0,40.0,159.0
[THUNDER],43.0,73.0,43.0,159.0
[COMPRESS],51.0,50.0,58.0,159.0
[HARK],43.0,82.0,34.0,159.0
[ROAM],55.0,53.0,51.0,159.0
[SHRIEK],52.0,74.0,31.0,157.0
[TRADE],48.0,38.0,71.0,157.0
[ATTEST],40.0,63.0,54.0,157.0
[ABATE],64.0,45.0,47.0,156.0
[TORTURE],55.0,50.0,51.0,156.0
[REPROACH],57.0,45.0,53.0,155.0
[ANCHOR],42.0,80.0,33.0,155.0
[BAFFLE],51.0,61.0,43.0,155.0
[PORTRAY],44.0,42.0,69.0,155.0
[DISAPPOINT],65.0,38.0,52.0,155.0
[PREDOMINATE],40.0,47.0,67.0,154.0
[OVERHEAR],50.0,66.0,38.0,154.0
[EMANATE],47.0,63.0,44.0,154.0
[PERVERT],46.0,58.0,49.0,153.0
[INVOKE],47.0,48.0,58.0,153.0
[ALIGHT],50.0,50.0,53.0,153.0
[VEIL],53.0,49.0,51.0,153.0
[FASHION],32.0,65.0,56.0,153.0
[LAUNCH],32.0,64.0,57.0,153.0
[INTERVENE],40.0,48.0,64.0,152.0
[SOB],32.0,35.0,85.0,152.0
[CONSIGN],47.0,49.0,56.0,152.0
[DIVINE],28.0,72.0,52.0,152.0
[DISCREDIT],45.0,43.0,64.0,152.0
[DEPICT],49.0,43.0,59.0,151.0
[IMBIBE],51.0,58.0,42.0,151.0
[CLAP],49.0,50.0,52.0,151.0
[DELEGATE],70.0,52.0,29.0,151.0
[SPECULATE],47.0,53.0,51.0,151.0
[SUP],82.0,40.0,29.0,151.0
[DETER],62.0,48.0,41.0,151.0
[RETRACE],52.0,36.0,62.0,150.0
[SPEED],32.0,70.0,48.0,150.0
[EXEMPLIFY],43.0,54.0,53.0,150.0
[PLY],46.0,56.0,48.0,150.0
[IMPEDE],53.0,45.0,52.0,150.0
[FLUSH],27.0,70.0,53.0,150.0
[VERIFY],57.0,45.0,47.0,149.0
[OVERTURN],35.0,39.0,75.0,149.0
[ADORE],36.0,71.0,42.0,149.0
[DISLIKE],29.0,61.0,59.0,149.0
[HARM],51.0,54.0,43.0,148.0
[DEPRECIATE],82.0,23.0,43.0,148.0
[ENCAMP],25.0,21.0,102.0,148.0
[HAZARD],68.0,31.0,49.0,148.0
[GRIND],49.0,44.0,55.0,148.0
[DISPATCH],19.0,60.0,69.0,148.0
[RATTLE],38.0,68.0,41.0,147.0
[PROMULGATE],60.0,51.0,36.0,147.0
[BRUSH],66.0,38.0,43.0,147.0
[LOOSE],46.0,62.0,39.0,147.0
[REBUKE],50.0,48.0,49.0,147.0
[BEFALL],29.0,53.0,65.0,147.0
[SUM],30.0,64.0,53.0,147.0
[CRAVE],45.0,50.0,52.0,147.0
[INSPECT],49.0,51.0,47.0,147.0
[RIVAL],46.0,44.0,56.0,146.0
[SLIDE],36.0,32.0,78.0,146.0
[STROLL],52.0,40.0,54.0,146.0
[DRIFT],28.0,40.0,78.0,146.0
[SPLIT],55.0,44.0,47.0,146.0
[COIN],79.0,14.0,53.0,146.0
[REFUTE],54.0,55.0,37.0,146.0
[RELISH],56.0,47.0,43.0,146.0
[PERPLEX],55.0,41.0,49.0,145.0
[PERSECUTE],48.0,38.0,59.0,145.0
[NAIL],61.0,38.0,46.0,145.0
[TRANSACT],68.0,40.0,37.0,145.0
[WOO],45.0,67.0,32.0,144.0
[NARRATE],37.0,41.0,66.0,144.0
[FLIT],39.0,50.0,55.0,144.0
[BACK],36.0,53.0,55.0,144.0
[CHILL],55.0,47.0,42.0,144.0
[LINK],50.0,45.0,49.0,144.0
[WATER],36.0,68.0,40.0,144.0
[RECLINE],34.0,56.0,54.0,144.0
[DEPLORE],33.0,71.0,39.0,143.0
[COINCIDE],29.0,59.0,55.0,143.0
[SECOND],64.0,51.0,28.0,143.0
[LOOSEN],43.0,40.0,60.0,143.0
[SUPERINTEND],62.0,29.0,52.0,143.0
[FIGURE],54.0,35.0,54.0,143.0
[DAWN],40.0,52.0,51.0,143.0
[CARVE],45.0,42.0,56.0,143.0
[TEMPER],56.0,35.0,52.0,143.0
[BOILING],98.0,23.0,22.0,143.0
[AGGRAVATE],46.0,42.0,54.0,142.0
[PEOPLE],38.0,51.0,52.0,141.0
[BATTLE],42.0,60.0,39.0,141.0
[INSCRIBE],59.0,36.0,46.0,141.0
[WREST],47.0,52.0,42.0,141.0
[CLASS],42.0,46.0,53.0,141.0
[NARROW],40.0,63.0,38.0,141.0
[DETACH],39.0,59.0,43.0,141.0
[INTERCEPT],47.0,43.0,50.0,140.0
