lemma,1940,sum
[SOIL],1.0,1.0
[HOSTILITY],1.0,1.0
[SYSTEM],1.0,1.0
[DEFENSE],1.0,1.0
[PORTRAIT],1.0,1.0
[CASE],1.0,1.0
[END],1.0,1.0
[POPULARITY],1.0,1.0
[SCIENCE],1.0,1.0
[GOLD],1.0,1.0
[LABOUR],1.0,1.0
[EAR],1.0,1.0
[RESISTANCE],1.0,1.0
[LEGISLATOR],1.0,1.0
[SEA],1.0,1.0
[LOT],1.0,1.0
[ENGLISH],1.0,1.0
[CELSUS],1.0,1.0
[SANCTION],1.0,1.0
[WAR],1.0,1.0
[HEAT],1.0,1.0
[HANDLE],1.0,1.0
[SERPENT],1.0,1.0
[LACK],1.0,1.0
[INSCRIPTION],1.0,1.0
[PRESENT],1.0,1.0
[HORRIBILIS],1.0,1.0
[MACHINE],1.0,1.0
[EXPERIENCE],1.0,1.0
[AID],1.0,1.0
[OFFICIAL],1.0,1.0
[REACTION],1.0,1.0
[INFORMATION],1.0,1.0
[POLYGYNY],1.0,1.0
[INDIFFERENCE],1.0,1.0
[ANGLICANISM],1.0,1.0
[WATER],1.0,1.0
[GARDEN],1.0,1.0
[ELEMENT],1.0,1.0
[PRICE],1.0,1.0
[BACON],1.0,1.0
[COST],1.0,1.0
[EXPENSE],1.0,1.0
[TIGER],1.0,1.0
[DATA],1.0,1.0
[CUB],1.0,1.0
