lemma,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,sum,wpm
[IDEA],4.0,1.0,3.0,5.0,2.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,35.0,0.30701754385964913
[WING],3.0,6.0,9.0,3.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.30701754385964913
[FAMILY],2.0,1.0,0.0,3.0,0.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,35.0,0.30701754385964913
[HUG],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,5.0,3.0,2.0,7.0,10.0,35.0,0.30701754385964913
[HOME],1.0,5.0,5.0,6.0,1.0,3.0,4.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,35.0,0.30701754385964913
[RIGHT],1.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,4.0,0.0,5.0,0.0,0.0,1.0,4.0,2.0,1.0,34.0,0.2982456140350877
[RATE],1.0,2.0,0.0,2.0,1.0,5.0,4.0,0.0,2.0,9.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,0.2982456140350877
[//],3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,34.0,0.2982456140350877
[MEAT],1.0,2.0,3.0,4.0,4.0,3.0,3.0,0.0,1.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,33.0,0.2894736842105263
[SIGHT],2.0,3.0,2.0,4.0,0.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,32.0,0.2807017543859649
[DEATH],4.0,3.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,32.0,0.2807017543859649
[TRIAL],8.0,2.0,3.0,5.0,5.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.2807017543859649
[TRAY],0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,0.0,3.0,3.0,5.0,1.0,1.0,0.0,32.0,0.2807017543859649
[FORM],0.0,3.0,11.0,3.0,2.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,32.0,0.2807017543859649
[PLACE],1.0,3.0,3.0,1.0,3.0,5.0,1.0,3.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,32.0,0.2807017543859649
[WAR],3.0,3.0,2.0,2.0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,31.0,0.2719298245614035
[LOAD],4.0,3.0,1.0,2.0,0.0,4.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,31.0,0.2719298245614035
[HISTORY],0.0,2.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,31.0,0.2719298245614035
[GRUDGE],0.0,0.0,1.0,0.0,3.0,8.0,2.0,3.0,0.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,31.0,0.2719298245614035
[LIKENESS],1.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,0.0,1.0,1.0,4.0,0.0,1.0,2.0,31.0,0.2719298245614035
[EXAMINATION],3.0,4.0,1.0,2.0,1.0,8.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,31.0,0.2719298245614035
[HOUSE],2.0,6.0,4.0,3.0,1.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,30.0,0.2631578947368421
[SOUL],1.0,3.0,2.0,1.0,4.0,6.0,3.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.2631578947368421
[MATTER],3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,5.0,3.0,3.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,30.0,0.2631578947368421
[BOSOM],1.0,5.0,6.0,5.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.2631578947368421
[GROUND],2.0,0.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,29.0,0.2543859649122807
[BOY],2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,29.0,0.2543859649122807
[AIR],2.0,3.0,4.0,5.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,29.0,0.2543859649122807
[PATIENCE],7.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,29.0,0.2543859649122807
[ANIMAL],2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,3.0,1.0,1.0,29.0,0.2543859649122807
[SIGN],0.0,1.0,1.0,3.0,1.0,0.0,3.0,2.0,0.0,3.0,0.0,3.0,1.0,4.0,3.0,1.0,2.0,0.0,0.0,28.0,0.24561403508771928
[MALICE],4.0,1.0,0.0,4.0,5.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.24561403508771928
[FUTURE],2.0,4.0,0.0,2.0,6.0,1.0,2.0,1.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,28.0,0.24561403508771928
[PUBLIC],3.0,5.0,2.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,28.0,0.24561403508771928
