lemma,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,sum
[BOY],16.0,6.0,5.0,16.0,26.0,9.0,6.0,5.0,17.0,11.0,18.0,9.0,23.0,11.0,8.0,8.0,3.0,8.0,6.0,211.0
[HEART],24.0,12.0,17.0,22.0,19.0,10.0,9.0,14.0,15.0,13.0,2.0,5.0,5.0,2.0,12.0,9.0,3.0,0.0,6.0,199.0
[ROAD],15.0,9.0,3.0,11.0,16.0,6.0,4.0,12.0,8.0,14.0,22.0,10.0,16.0,3.0,6.0,5.0,9.0,12.0,14.0,195.0
[WIFE],12.0,8.0,15.0,10.0,20.0,9.0,12.0,9.0,10.0,6.0,2.0,16.0,9.0,11.0,10.0,13.0,7.0,4.0,8.0,191.0
[PRISONER],41.0,16.0,15.0,24.0,13.0,4.0,3.0,11.0,3.0,11.0,8.0,3.0,9.0,3.0,6.0,7.0,7.0,5.0,1.0,190.0
[POSITION],5.0,10.0,15.0,11.0,9.0,16.0,16.0,11.0,4.0,12.0,19.0,6.0,9.0,15.0,5.0,8.0,4.0,5.0,10.0,190.0
[REFUGE],24.0,9.0,5.0,24.0,11.0,19.0,11.0,11.0,14.0,11.0,8.0,11.0,6.0,8.0,4.0,5.0,4.0,2.0,2.0,189.0
[TRAIN],0.0,1.0,2.0,3.0,5.0,5.0,11.0,8.0,27.0,11.0,19.0,18.0,16.0,7.0,14.0,10.0,10.0,11.0,10.0,188.0
[LIBERTY],33.0,15.0,22.0,17.0,15.0,7.0,25.0,9.0,4.0,6.0,1.0,4.0,9.0,6.0,5.0,4.0,0.0,2.0,3.0,187.0
[ORDER],3.0,7.0,3.0,0.0,6.0,0.0,9.0,7.0,23.0,6.0,8.0,8.0,15.0,15.0,22.0,10.0,14.0,16.0,13.0,185.0
[COURSE],16.0,14.0,14.0,11.0,5.0,12.0,16.0,8.0,5.0,10.0,6.0,8.0,6.0,13.0,9.0,10.0,5.0,10.0,7.0,185.0
[SIP],2.0,1.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,6.0,10.0,7.0,17.0,12.0,24.0,24.0,21.0,48.0,184.0
[WATER],5.0,7.0,14.0,9.0,6.0,9.0,8.0,8.0,6.0,13.0,15.0,6.0,13.0,6.0,12.0,4.0,14.0,9.0,17.0,181.0
[WOMAN],6.0,2.0,5.0,7.0,9.0,11.0,9.0,8.0,6.0,6.0,15.0,12.0,18.0,8.0,9.0,10.0,13.0,11.0,16.0,181.0
[RIGHT],1.0,7.0,3.0,7.0,11.0,9.0,8.0,11.0,6.0,14.0,9.0,11.0,9.0,9.0,8.0,6.0,8.0,17.0,18.0,172.0
[CLOTHES],3.0,0.0,4.0,4.0,8.0,5.0,2.0,0.0,6.0,4.0,4.0,12.0,12.0,15.0,12.0,22.0,26.0,23.0,9.0,171.0
[FATHER],12.0,3.0,11.0,9.0,5.0,11.0,3.0,11.0,11.0,6.0,8.0,11.0,5.0,4.0,7.0,13.0,19.0,6.0,9.0,164.0
